2026-04-13 15:34:34.548 | INFO     | app.main:main:25 | Initializing bot...
2026-04-15 13:17:42.941 | DEBUG    | logging:callHandlers:1762 | Sending HTTP Request: POST https://api.openai.com/v1/chat/completions
2026-04-15 13:17:42.941 | DEBUG    | logging:callHandlers:1762 | send_request_headers.started request=<Request [b'POST']>
2026-04-15 13:17:42.941 | DEBUG    | logging:callHandlers:1762 | send_request_headers.complete
2026-04-15 13:17:42.942 | DEBUG    | logging:callHandlers:1762 | send_request_body.started request=<Request [b'POST']>
2026-04-15 13:17:42.942 | DEBUG    | logging:callHandlers:1762 | send_request_body.complete
2026-04-15 13:17:42.942 | DEBUG    | logging:callHandlers:1762 | receive_response_headers.started request=<Request [b'POST']>
2026-04-15 13:18:03.738 | DEBUG    | logging:callHandlers:1762 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Wed, 15 Apr 2026 13:18:03 GMT'), (b'Content-Type', b'application/json'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'CF-Ray', b'9ecb3b679821c0ea-AMS'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Server', b'cloudflare'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'X-Content-Type-Options', b'nosniff'), (b'access-control-expose-headers', b'X-Request-ID'), (b'openai-organization', b'user-lsshu7ykmeiwu2dxqjeqxeki'), (b'openai-processing-ms', b'20225'), (b'openai-project', b'proj_P03K0xxhuDN1C2ovlci997Ad'), (b'openai-version', b'2020-10-01'), (b'x-openai-proxy-wasm', b'v0.1'), (b'x-ratelimit-limit-requests', b'5000'), (b'x-ratelimit-limit-tokens', b'2000000'), (b'x-ratelimit-remaining-requests', b'4999'), (b'x-ratelimit-remaining-tokens', b'1986286'), (b'x-ratelimit-reset-requests', b'12ms'), (b'x-ratelimit-reset-tokens', b'411ms'), (b'x-request-id', b'req_73b1534416364f2a81a566227f7c4fa2'), (b'Content-Encoding', b'gzip'), (b'alt-svc', b'h3=":443"; ma=86400')])
2026-04-15 13:18:03.739 | INFO     | logging:callHandlers:1762 | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-15 13:18:03.739 | DEBUG    | logging:callHandlers:1762 | receive_response_body.started request=<Request [b'POST']>
2026-04-15 13:18:03.740 | DEBUG    | logging:callHandlers:1762 | receive_response_body.complete
2026-04-15 13:18:03.740 | DEBUG    | logging:callHandlers:1762 | response_closed.started
2026-04-15 13:18:03.740 | DEBUG    | logging:callHandlers:1762 | response_closed.complete
2026-04-15 13:18:03.741 | DEBUG    | logging:callHandlers:1762 | HTTP Response: POST https://api.openai.com/v1/chat/completions "200 OK" Headers({'date': 'Wed, 15 Apr 2026 13:18:03 GMT', 'content-type': 'application/json', 'transfer-encoding': 'chunked', 'connection': 'keep-alive', 'cf-ray': '9ecb3b679821c0ea-AMS', 'cf-cache-status': 'DYNAMIC', 'server': 'cloudflare', 'strict-transport-security': 'max-age=31536000; includeSubDomains; preload', 'x-content-type-options': 'nosniff', 'access-control-expose-headers': 'X-Request-ID', 'openai-organization': 'user-lsshu7ykmeiwu2dxqjeqxeki', 'openai-processing-ms': '20225', 'openai-project': 'proj_P03K0xxhuDN1C2ovlci997Ad', 'openai-version': '2020-10-01', 'x-openai-proxy-wasm': 'v0.1', 'x-ratelimit-limit-requests': '5000', 'x-ratelimit-limit-tokens': '2000000', 'x-ratelimit-remaining-requests': '4999', 'x-ratelimit-remaining-tokens': '1986286', 'x-ratelimit-reset-requests': '12ms', 'x-ratelimit-reset-tokens': '411ms', 'x-request-id': 'req_73b1534416364f2a81a566227f7c4fa2', 'content-encoding': 'gzip', 'alt-svc': 'h3=":443"; ma=86400'})
2026-04-15 13:18:03.741 | DEBUG    | logging:callHandlers:1762 | request_id: req_73b1534416364f2a81a566227f7c4fa2
2026-04-15 13:18:03.973 | DEBUG    | app.bot.handlers.message:handle_message:47 | Replied to 667327114, len=3049
2026-04-15 13:18:03.974 | INFO     | logging:callHandlers:1762 | Update id=434195193 is handled. Duration 33622 ms by bot id=8744965420
2026-04-15 13:23:09.884 | INFO     | app.bot.handlers.message:handle_message:30 | Message from 667327114 (@Nadezhda_ste): Сколько апартаментов продано в 2022 году
2026-04-15 13:23:09.886 | DEBUG    | logging:callHandlers:1762 | Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'idempotency_key': 'stainless-python-retry-b78f6fb9-827c-4830-bf23-d0e55a49ac54', 'content': None, 'json_data': {'messages': [{'role': 'system', 'content': 'Ты — внутренний ИИ-помощник компании Formula City.\n\nПАЙПЛАЙН ПОИСКА (строго соблюдай порядок):\n1. Если пользователь явно просит зайти на сайт или упоминает URL — сразу используй parse_project_site, без поиска в Excel\n2. Иначе сначала ищи данные в Excel-файлах (list_files → get_sheet_names → describe_sheet → search_in_sheet / load_sheet)\n3. Если в Excel данных нет — используй parse_project_site чтобы получить информацию с официального сайта проекта\n4. Если и там нет — используй search_web для поиска в интернете\n5. Только после всех шагов сообщай что данных нет\n\nИнструменты для Excel:\n- list_files — узнать какие файлы доступны\n- get_sheet_names — узнать листы файла\n- describe_sheet — узнать структуру листа (столбцы, типы данных)\n- load_sheet — загрузить весь лист\n- search_in_sheet — найти строки по значению в столбце, найти пустые ячейки, или отфильтровать по диапазону дат (date_from/date_to в формате \'YYYY\' или \'YYYY-MM-DD\')\n\nИнструменты для веба:\n- parse_project_site — получить информацию с официального сайта проекта (используй только если Excel не дал ответа)\n- search_web — поиск в интернете через Tavily (используй только если Excel и parse_project_site не дали ответа)\n\nПОДСКАЗКИ ПО ПРОЕКТАМ:\n- "Well" или "Well Апарт-отель" без уточнения = проект на Обводном канале (уже открыт, сайт well-apart.ru)\n- "Well Московский" = строящийся проект в Московском районе СПб (сайт well-apart-msk.ru)\n\nПОДСКАЗКИ ПО ДАННЫМ:\n- Продажи апартаментов (количество, даты сделок) — файлы "Сводная_*.xlsx", листы "Апартаменты (проект)", столбец "Дата ДДУ"\n- Для фильтрации по году используй search_in_sheet с date_from="YYYY" и date_to="YYYY"\n- Уступки (переуступки прав) — лист "Уступки ВЕЛЛ" в "Сводная_Обводный 118.xlsx"\n\nВсегда сначала исследуй структуру данных перед ответом.\nОтвечай на русском языке.\nЕсли данных недостаточно — честно сообщи об этом.\n\nФОРМАТИРОВАНИЕ (сообщения отображаются в Telegram):\n- Используй HTML-теги: <b>жирный</b>, <i>курсив</i>, <code>моноширинный</code>\n- Никогда не используй markdown (**, *, `, |таблицы|) — они не работают в Telegram\n- Списки записей оформляй нумерованным или маркированным списком, например:\n  1. <b>Иванов И.И.</b> — апарт. 2.05, этаж 2\n  2. <b>Петров П.П.</b> — апарт. 3.10, этаж 3\n- Числа и итоги выделяй через <b>\n- Если записей много (больше 20) — покажи первые 20 и укажи общее количество'}, {'role': 'user', 'content': 'Сколько апартаментов продано в 2022 году'}], 'model': 'gpt-4o-mini', 'temperature': 0, 'tool_choice': 'auto', 'tools': [{'type': 'function', 'function': {'name': 'list_files', 'description': 'Возвращает список всех доступных Excel-файлов (.xlsx). Используй это первым, чтобы узнать какие данные доступны.', 'parameters': {'type': 'object', 'properties': {}, 'required': []}}}, {'type': 'function', 'function': {'name': 'get_sheet_names', 'description': 'Возвращает список листов в указанном Excel-файле.', 'parameters': {'type': 'object', 'properties': {'file_name': {'type': 'string', 'description': 'Имя файла из list_files.'}}, 'required': ['file_name']}}}, {'type': 'function', 'function': {'name': 'describe_sheet', 'description': 'Возвращает метаданные листа: количество строк, названия столбцов, типы данных и количество пустых значений. Используй перед load_sheet или search_in_sheet, чтобы узнать точные имена столбцов.', 'parameters': {'type': 'object', 'properties': {'file_name': {'type': 'string'}, 'sheet_name': {'type': 'string'}}, 'required': ['file_name', 'sheet_name']}}}, {'type': 'function', 'function': {'name': 'load_sheet', 'description': 'Загружает весь лист и возвращает содержимое в формате CSV. Для больших листов предпочитай search_in_sheet с фильтрацией.', 'parameters': {'type': 'object', 'properties': {'file_name': {'type': 'string'}, 'sheet_name': {'type': 'string'}}, 'required': ['file_name', 'sheet_name']}}}, {'type': 'function', 'function': {'name': 'search_in_sheet', 'description': "Ищет строки в листе по значению в столбце. Укажи value для поиска подстроки (регистронезависимо), или find_nulls=true чтобы найти пустые ячейки в столбце. Для фильтрации по году или периоду используй date_from и/или date_to (формат 'YYYY' или 'YYYY-MM-DD'). Например, чтобы найти сделки за 2022 год: column='Дата ДДУ', date_from='2022', date_to='2022'.", 'parameters': {'type': 'object', 'properties': {'file_name': {'type': 'string'}, 'sheet_name': {'type': 'string'}, 'column': {'type': 'string', 'description': 'Имя столбца (используй describe_sheet чтобы узнать точные названия).'}, 'value': {'type': 'string', 'description': 'Подстрока для поиска. Не указывай если используешь find_nulls.'}, 'find_nulls': {'type': 'boolean', 'description': 'Если true — вернуть строки где столбец пустой.'}, 'date_from': {'type': 'string', 'description': "Начало диапазона дат. Формат: YYYY или YYYY-MM-DD. Например '2022' или '2022-01-01'."}, 'date_to': {'type': 'string', 'description': "Конец диапазона дат. Формат: YYYY или YYYY-MM-DD. Например '2022' или '2022-12-31'."}}, 'required': ['file_name', 'sheet_name', 'column']}}}, {'type': 'function', 'function': {'name': 'search_web', 'description': 'Ищет информацию в интернете через Tavily. Используй только если данных нет ни в Excel-файлах, ни на сайте проекта.', 'parameters': {'type': 'object', 'properties': {'query': {'type': 'string', 'description': 'Поисковый запрос на русском или английском.'}}, 'required': ['query']}}}, {'type': 'function', 'function': {'name': 'parse_project_site', 'description': "Получает информацию о проекте с официального сайта компании. Используй только если данных нет в Excel-файлах. Доступные проекты: Well, Well Московский, Евгеньевский, King & Sons, Stories, Первая линия. Если проект не указан — используй 'formcity'.", 'parameters': {'type': 'object', 'properties': {'project': {'type': 'string', 'description': 'Название проекта на русском или английском.'}}, 'required': ['project']}}}]}}
2026-04-15 13:23:09.887 | DEBUG    | logging:callHandlers:1762 | Sending HTTP Request: POST https://api.openai.com/v1/chat/completions
2026-04-15 13:23:09.887 | DEBUG    | logging:callHandlers:1762 | close.started
2026-04-15 13:23:09.888 | DEBUG    | logging:callHandlers:1762 | close.complete
2026-04-15 13:23:09.888 | DEBUG    | logging:callHandlers:1762 | connect_tcp.started host='api.openai.com' port=443 local_address=None timeout=5.0 socket_options=None
2026-04-15 13:23:10.024 | DEBUG    | logging:callHandlers:1762 | connect_tcp.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x7614074bc8c0>
2026-04-15 13:23:10.024 | DEBUG    | logging:callHandlers:1762 | start_tls.started ssl_context=<ssl.SSLContext object at 0x76140c61f950> server_hostname='api.openai.com' timeout=5.0
2026-04-15 13:23:14.863 | DEBUG    | logging:callHandlers:1762 | start_tls.complete return_value=<httpcore._backends.anyio.AnyIOStream object at 0x7614074bfd40>
2026-04-15 13:23:14.863 | DEBUG    | logging:callHandlers:1762 | send_request_headers.started request=<Request [b'POST']>
2026-04-15 13:23:14.864 | DEBUG    | logging:callHandlers:1762 | send_request_headers.complete
2026-04-15 13:23:14.864 | DEBUG    | logging:callHandlers:1762 | send_request_body.started request=<Request [b'POST']>
2026-04-15 13:23:14.864 | DEBUG    | logging:callHandlers:1762 | send_request_body.complete
2026-04-15 13:23:14.864 | DEBUG    | logging:callHandlers:1762 | receive_response_headers.started request=<Request [b'POST']>
2026-04-15 13:23:16.543 | DEBUG    | logging:callHandlers:1762 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Wed, 15 Apr 2026 13:23:16 GMT'), (b'Content-Type', b'application/json'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'CF-Ray', b'9ecb43821c06a419-AMS'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Server', b'cloudflare'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'X-Content-Type-Options', b'nosniff'), (b'access-control-expose-headers', b'X-Request-ID'), (b'openai-organization', b'user-lsshu7ykmeiwu2dxqjeqxeki'), (b'openai-processing-ms', b'500'), (b'openai-project', b'proj_P03K0xxhuDN1C2ovlci997Ad'), (b'openai-version', b'2020-10-01'), (b'x-openai-proxy-wasm', b'v0.1'), (b'x-ratelimit-limit-requests', b'5000'), (b'x-ratelimit-limit-tokens', b'2000000'), (b'x-ratelimit-remaining-requests', b'4999'), (b'x-ratelimit-remaining-tokens', b'1999040'), (b'x-ratelimit-reset-requests', b'12ms'), (b'x-ratelimit-reset-tokens', b'28ms'), (b'x-request-id', b'req_6245ad62c6b74f6fba1bdfd604f72176'), (b'set-cookie', b'__cf_bm=xl7MsGewVUOqIZ4JK8IUyhwgiiTd45deOkFkfVNu1Wo-1776259394.896629-1.0.1.1-vtqVMhB08jfYUTR5rpvN9YG7s3rE57ZcJxTEMlL2mOb8e07VpFWxn0AMSPkgcAG2LVuH3VUr_ZFMb4T25_WOhE.IiShsn1lJcr9gzrGZGEor2RsnEcE1lnCT5rBDOMMz; HttpOnly; Secure; Path=/; Domain=api.openai.com; Expires=Wed, 15 Apr 2026 13:53:16 GMT'), (b'Content-Encoding', b'gzip'), (b'alt-svc', b'h3=":443"; ma=86400')])
2026-04-15 13:23:16.543 | INFO     | logging:callHandlers:1762 | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-15 13:23:16.544 | DEBUG    | logging:callHandlers:1762 | receive_response_body.started request=<Request [b'POST']>
2026-04-15 13:23:16.549 | DEBUG    | logging:callHandlers:1762 | receive_response_body.complete
2026-04-15 13:23:16.549 | DEBUG    | logging:callHandlers:1762 | response_closed.started
2026-04-15 13:23:16.549 | DEBUG    | logging:callHandlers:1762 | response_closed.complete
2026-04-15 13:23:16.550 | DEBUG    | logging:callHandlers:1762 | HTTP Response: POST https://api.openai.com/v1/chat/completions "200 OK" Headers({'date': 'Wed, 15 Apr 2026 13:23:16 GMT', 'content-type': 'application/json', 'transfer-encoding': 'chunked', 'connection': 'keep-alive', 'cf-ray': '9ecb43821c06a419-AMS', 'cf-cache-status': 'DYNAMIC', 'server': 'cloudflare', 'strict-transport-security': 'max-age=31536000; includeSubDomains; preload', 'x-content-type-options': 'nosniff', 'access-control-expose-headers': 'X-Request-ID', 'openai-organization': 'user-lsshu7ykmeiwu2dxqjeqxeki', 'openai-processing-ms': '500', 'openai-project': 'proj_P03K0xxhuDN1C2ovlci997Ad', 'openai-version': '2020-10-01', 'x-openai-proxy-wasm': 'v0.1', 'x-ratelimit-limit-requests': '5000', 'x-ratelimit-limit-tokens': '2000000', 'x-ratelimit-remaining-requests': '4999', 'x-ratelimit-remaining-tokens': '1999040', 'x-ratelimit-reset-requests': '12ms', 'x-ratelimit-reset-tokens': '28ms', 'x-request-id': 'req_6245ad62c6b74f6fba1bdfd604f72176', 'set-cookie': '__cf_bm=xl7MsGewVUOqIZ4JK8IUyhwgiiTd45deOkFkfVNu1Wo-1776259394.896629-1.0.1.1-vtqVMhB08jfYUTR5rpvN9YG7s3rE57ZcJxTEMlL2mOb8e07VpFWxn0AMSPkgcAG2LVuH3VUr_ZFMb4T25_WOhE.IiShsn1lJcr9gzrGZGEor2RsnEcE1lnCT5rBDOMMz; HttpOnly; Secure; Path=/; Domain=api.openai.com; Expires=Wed, 15 Apr 2026 13:53:16 GMT', 'content-encoding': 'gzip', 'alt-svc': 'h3=":443"; ma=86400'})
2026-04-15 13:23:16.550 | DEBUG    | logging:callHandlers:1762 | request_id: req_6245ad62c6b74f6fba1bdfd604f72176
2026-04-15 13:23:16.550 | INFO     | app.services.ai:ask:114 | Tool call [0]: list_files({})
2026-04-15 13:23:16.560 | DEBUG    | logging:callHandlers:1762 | Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'idempotency_key': 'stainless-python-retry-1bca5199-6323-4113-babd-ea983b12598f', 'content': None, 'json_data': {'messages': [{'role': 'system', 'content': 'Ты — внутренний ИИ-помощник компании Formula City.\n\nПАЙПЛАЙН ПОИСКА (строго соблюдай порядок):\n1. Если пользователь явно просит зайти на сайт или упоминает URL — сразу используй parse_project_site, без поиска в Excel\n2. Иначе сначала ищи данные в Excel-файлах (list_files → get_sheet_names → describe_sheet → search_in_sheet / load_sheet)\n3. Если в Excel данных нет — используй parse_project_site чтобы получить информацию с официального сайта проекта\n4. Если и там нет — используй search_web для поиска в интернете\n5. Только после всех шагов сообщай что данных нет\n\nИнструменты для Excel:\n- list_files — узнать какие файлы доступны\n- get_sheet_names — узнать листы файла\n- describe_sheet — узнать структуру листа (столбцы, типы данных)\n- load_sheet — загрузить весь лист\n- search_in_sheet — найти строки по значению в столбце, найти пустые ячейки, или отфильтровать по диапазону дат (date_from/date_to в формате \'YYYY\' или \'YYYY-MM-DD\')\n\nИнструменты для веба:\n- parse_project_site — получить информацию с официального сайта проекта (используй только если Excel не дал ответа)\n- search_web — поиск в интернете через Tavily (используй только если Excel и parse_project_site не дали ответа)\n\nПОДСКАЗКИ ПО ПРОЕКТАМ:\n- "Well" или "Well Апарт-отель" без уточнения = проект на Обводном канале (уже открыт, сайт well-apart.ru)\n- "Well Московский" = строящийся проект в Московском районе СПб (сайт well-apart-msk.ru)\n\nПОДСКАЗКИ ПО ДАННЫМ:\n- Продажи апартаментов (количество, даты сделок) — файлы "Сводная_*.xlsx", листы "Апартаменты (проект)", столбец "Дата ДДУ"\n- Для фильтрации по году используй search_in_sheet с date_from="YYYY" и date_to="YYYY"\n- Уступки (переуступки прав) — лист "Уступки ВЕЛЛ" в "Сводная_Обводный 118.xlsx"\n\nВсегда сначала исследуй структуру данных перед ответом.\nОтвечай на русском языке.\nЕсли данных недостаточно — честно сообщи об этом.\n\nФОРМАТИРОВАНИЕ (сообщения отображаются в Telegram):\n- Используй HTML-теги: <b>жирный</b>, <i>курсив</i>, <code>моноширинный</code>\n- Никогда не используй markdown (**, *, `, |таблицы|) — они не работают в Telegram\n- Списки записей оформляй нумерованным или маркированным списком, например:\n  1. <b>Иванов И.И.</b> — апарт. 2.05, этаж 2\n  2. <b>Петров П.П.</b> — апарт. 3.10, этаж 3\n- Числа и итоги выделяй через <b>\n- Если записей много (больше 20) — покажи первые 20 и укажи общее количество'}, {'role': 'user', 'content': 'Сколько апартаментов продано в 2022 году'}, {'role': 'assistant', 'content': None, 'tool_calls': [{'id': 'call_EtJCJYYXHuUU9ZPMUN8qHd5s', 'type': 'function', 'function': {'name': 'list_files', 'arguments': '{}'}}]}, {'role': 'tool', 'tool_call_id': 'call_EtJCJYYXHuUU9ZPMUN8qHd5s', 'content': '["Велл_Платежный календарь на апрель 2026.xlsx", "Велл_Платежный календарь на март 2026.xlsx", "Велл_Платежный календарь на фев. 2026.xlsx", "Дорожная карта и Сроки вывода из залога_28.02.2026.xlsx", "Дорожная карта и Сроки вывода из залога_31.03.2026.xlsx", "ЖК Евгеньевский.xlsx", "Модель Обводный_118_15_факт по 02.26.xlsx", "Модель Обводный_118_15_факт по 03.26.xlsx", "Непроектные расходы+Недополученные доходы_(28.02.2026).xlsx", "Непроектные расходы+Недополученные доходы_(31.03.2026).xlsx", "Остатки в продаже_28.02.2026.xlsx", "Остатки в продаже_31.03.2026.xlsx", "Отчет о ДЗ и Бронях.xlsx", "Отчет о ДЗ и Бронях_март 2026.xlsx", "Отчет о продажах (Обв.118) Stories 28.02.2026.xlsx", "Отчет о продажах (Обв.118) Stories 31.03.2026.xlsx", "Отчет об исполнении плана продаж (Обв.118)_28.02.2026.xlsx", "Отчет об исполнении плана продаж (Обв.118)_31.03.2026.xlsx", "Отчет по Агентам_на 24.03.2026.xlsx", "Отчет по Агентам_по 31.03.2026 включительно.xlsx", "СЗ Обв. 118_Платежный календарь на апрель 2026.xlsx", "СЗ Обв. 118_Платежный календарь на март 2026.xlsx", "СЗ Обв. 118_Платежный календарь на фев. 2026.xlsx", "Сводная_Велл Московский.xlsx", "Сводная_Обводный 118.xlsx"]'}], 'model': 'gpt-4o-mini', 'temperature': 0, 'tool_choice': 'auto', 'tools': [{'type': 'function', 'function': {'name': 'list_files', 'description': 'Возвращает список всех доступных Excel-файлов (.xlsx). Используй это первым, чтобы узнать какие данные доступны.', 'parameters': {'type': 'object', 'properties': {}, 'required': []}}}, {'type': 'function', 'function': {'name': 'get_sheet_names', 'description': 'Возвращает список листов в указанном Excel-файле.', 'parameters': {'type': 'object', 'properties': {'file_name': {'type': 'string', 'description': 'Имя файла из list_files.'}}, 'required': ['file_name']}}}, {'type': 'function', 'function': {'name': 'describe_sheet', 'description': 'Возвращает метаданные листа: количество строк, названия столбцов, типы данных и количество пустых значений. Используй перед load_sheet или search_in_sheet, чтобы узнать точные имена столбцов.', 'parameters': {'type': 'object', 'properties': {'file_name': {'type': 'string'}, 'sheet_name': {'type': 'string'}}, 'required': ['file_name', 'sheet_name']}}}, {'type': 'function', 'function': {'name': 'load_sheet', 'description': 'Загружает весь лист и возвращает содержимое в формате CSV. Для больших листов предпочитай search_in_sheet с фильтрацией.', 'parameters': {'type': 'object', 'properties': {'file_name': {'type': 'string'}, 'sheet_name': {'type': 'string'}}, 'required': ['file_name', 'sheet_name']}}}, {'type': 'function', 'function': {'name': 'search_in_sheet', 'description': "Ищет строки в листе по значению в столбце. Укажи value для поиска подстроки (регистронезависимо), или find_nulls=true чтобы найти пустые ячейки в столбце. Для фильтрации по году или периоду используй date_from и/или date_to (формат 'YYYY' или 'YYYY-MM-DD'). Например, чтобы найти сделки за 2022 год: column='Дата ДДУ', date_from='2022', date_to='2022'.", 'parameters': {'type': 'object', 'properties': {'file_name': {'type': 'string'}, 'sheet_name': {'type': 'string'}, 'column': {'type': 'string', 'description': 'Имя столбца (используй describe_sheet чтобы узнать точные названия).'}, 'value': {'type': 'string', 'description': 'Подстрока для поиска. Не указывай если используешь find_nulls.'}, 'find_nulls': {'type': 'boolean', 'description': 'Если true — вернуть строки где столбец пустой.'}, 'date_from': {'type': 'string', 'description': "Начало диапазона дат. Формат: YYYY или YYYY-MM-DD. Например '2022' или '2022-01-01'."}, 'date_to': {'type': 'string', 'description': "Конец диапазона дат. Формат: YYYY или YYYY-MM-DD. Например '2022' или '2022-12-31'."}}, 'required': ['file_name', 'sheet_name', 'column']}}}, {'type': 'function', 'function': {'name': 'search_web', 'description': 'Ищет информацию в интернете через Tavily. Используй только если данных нет ни в Excel-файлах, ни на сайте проекта.', 'parameters': {'type': 'object', 'properties': {'query': {'type': 'string', 'description': 'Поисковый запрос на русском или английском.'}}, 'required': ['query']}}}, {'type': 'function', 'function': {'name': 'parse_project_site', 'description': "Получает информацию о проекте с официального сайта компании. Используй только если данных нет в Excel-файлах. Доступные проекты: Well, Well Московский, Евгеньевский, King & Sons, Stories, Первая линия. Если проект не указан — используй 'formcity'.", 'parameters': {'type': 'object', 'properties': {'project': {'type': 'string', 'description': 'Название проекта на русском или английском.'}}, 'required': ['project']}}}]}}
2026-04-15 13:23:16.560 | DEBUG    | logging:callHandlers:1762 | Sending HTTP Request: POST https://api.openai.com/v1/chat/completions
2026-04-15 13:23:16.561 | DEBUG    | logging:callHandlers:1762 | send_request_headers.started request=<Request [b'POST']>
2026-04-15 13:23:16.561 | DEBUG    | logging:callHandlers:1762 | send_request_headers.complete
2026-04-15 13:23:16.561 | DEBUG    | logging:callHandlers:1762 | send_request_body.started request=<Request [b'POST']>
2026-04-15 13:23:16.562 | DEBUG    | logging:callHandlers:1762 | send_request_body.complete
2026-04-15 13:23:16.562 | DEBUG    | logging:callHandlers:1762 | receive_response_headers.started request=<Request [b'POST']>
2026-04-15 13:23:18.618 | DEBUG    | logging:callHandlers:1762 | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Wed, 15 Apr 2026 13:23:18 GMT'), (b'Content-Type', b'application/json'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'CF-Ray', b'9ecb438cbe3ba419-AMS'), (b'CF-Cache-Status', b'DYNAMIC'), (b'Server', b'cloudflare'), (b'Strict-Transport-Security', b'max-age=31536000; includeSubDomains; preload'), (b'X-Content-Type-Options', b'nosniff'), (b'access-control-expose-headers', b'X-Request-ID'), (b'openai-organization', b'user-lsshu7ykmeiwu2dxqjeqxeki'), (b'openai-processing-ms', b'1360'), (b'openai-project', b'proj_P03K0xxhuDN1C2ovlci997Ad'), (b'openai-version', b'2020-10-01'), (b'x-openai-proxy-wasm', b'v0.1'), (b'x-ratelimit-limit-requests', b'5000'), (b'x-ratelimit-limit-tokens', b'2000000'), (b'x-ratelimit-remaining-requests', b'4999'), (b'x-ratelimit-remaining-tokens', b'1998590'), (b'x-ratelimit-reset-requests', b'12ms'), (b'x-ratelimit-reset-tokens', b'42ms'), (b'x-request-id', b'req_31637c12f78d44d682d7197645ff8b3f'), (b'Content-Encoding', b'gzip'), (b'alt-svc', b'h3=":443"; ma=86400')])
2026-04-15 13:23:18.619 | INFO     | logging:callHandlers:1762 | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-15 13:23:18.619 | DEBUG    | logging:callHandlers:1762 | receive_response_body.started request=<Request [b'POST']>
2026-04-15 13:23:18.621 | DEBUG    | logging:callHandlers:1762 | receive_response_body.complete
2026-04-15 13:23:18.621 | DEBUG    | logging:callHandlers:1762 | response_closed.started
2026-04-15 13:23:18.621 | DEBUG    | logging:callHandlers:1762 | response_closed.complete
2026-04-15 13:23:18.622 | DEBUG    | logging:callHandlers:1762 | HTTP Response: POST https://api.openai.com/v1/chat/completions "200 OK" Headers({'date': 'Wed, 15 Apr 2026 13:23:18 GMT', 'content-type': 'application/json', 'transfer-encoding': 'chunked', 'connection': 'keep-alive', 'cf-ray': '9ecb438cbe3ba419-AMS', 'cf-cache-status': 'DYNAMIC', 'server': 'cloudflare', 'strict-transport-security': 'max-age=31536000; includeSubDomains; preload', 'x-content-type-options': 'nosniff', 'access-control-expose-headers': 'X-Request-ID', 'openai-organization': 'user-lsshu7ykmeiwu2dxqjeqxeki', 'openai-processing-ms': '1360', 'openai-project': 'proj_P03K0xxhuDN1C2ovlci997Ad', 'openai-version': '2020-10-01', 'x-openai-proxy-wasm': 'v0.1', 'x-ratelimit-limit-requests': '5000', 'x-ratelimit-limit-tokens': '2000000', 'x-ratelimit-remaining-requests': '4999', 'x-ratelimit-remaining-tokens': '1998590', 'x-ratelimit-reset-requests': '12ms', 'x-ratelimit-reset-tokens': '42ms', 'x-request-id': 'req_31637c12f78d44d682d7197645ff8b3f', 'content-encoding': 'gzip', 'alt-svc': 'h3=":443"; ma=86400'})
2026-04-15 13:23:18.622 | DEBUG    | logging:callHandlers:1762 | request_id: req_31637c12f78d44d682d7197645ff8b3f
2026-04-15 13:23:18.622 | INFO     | app.services.ai:ask:114 | Tool call [1]: get_sheet_names({'file_name': 'Сводная_Обводный 118.xlsx'})
2026-04-15 13:23:18.648 | INFO     | app.services.ai:ask:114 | Tool call [1]: get_sheet_names({'file_name': 'Сводная_Велл Московский.xlsx'})
